Time,Station,Saved
2014/05/15 03:00:00,001004,58.72
2014/05/15 02:00:00,001004,55.32
2014/05/15 01:00:00,001004,48.51
2014/05/15 00:00:00,001004,41.70
2014/05/14 23:00:00,001004,31.49
2014/05/14 22:00:00,001004,24.68
2014/05/14 19:00:00,001004,12.77
2014/05/14 20:00:00,001004,16.17
2014/05/14 21:00:00,001004,19.57
2014/05/15 04:00:00,001004,58.72
2014/05/15 05:00:00,001004,53.62
2014/05/15 06:00:00,001004,50.21
2014/05/15 07:00:00,001004,43.40
2014/05/15 08:00:00,001004,38.30
2014/05/15 09:00:00,001004,31.49
2014/05/22 00:00:00,001002,132.00
2014/05/22 01:00:00,001002,137.11
2014/05/22 02:00:00,001002,134.55
2014/06/01 06:00:00,001004,44.04
2014/06/01 01:00:00,001004,97.23
2014/06/01 02:00:00,001004,78.09
2014/06/01 03:00:00,001004,78.09
2014/06/01 04:00:00,001004,63.19
2014/06/01 05:00:00,001004,48.30
2014/06/01 07:00:00,001004,39.79
2014/06/01 08:00:00,001004,37.66
2014/06/01 09:00:00,001004,33.40
2014/06/01 10:00:00,001004,33.40
2014/06/01 11:00:00,001004,39.79
2014/06/01 12:00:00,001004,39.79
2014/06/01 13:00:00,001004,35.53
2014/06/01 14:00:00,001004,31.28
2014/06/01 15:00:00,001004,31.28
2014/06/01 16:00:00,001004,27.02
2014/06/01 17:00:00,001004,27.02
2014/06/01 18:00:00,001004,31.28
2014/06/01 20:00:00,001004,41.91
2014/06/01 21:00:00,001004,41.91
2014/06/01 22:00:00,001004,41.91
2014/06/02 01:00:00,001004,37.66
2014/06/02 02:00:00,001004,37.66
2014/06/02 00:00:00,001004,44.04
2014/06/01 23:00:00,001004,44.04
2014/06/01 19:00:00,001004,44.04
2014/06/02 04:00:00,001004,37.66
2014/06/02 05:00:00,001004,37.66
2014/06/02 06:00:00,001004,18.51
2014/06/02 07:00:00,001004,14.26
2014/06/02 08:00:00,001004,16.38
2014/06/01 12:00:00,001005,35.53
2014/06/11 09:00:00,001002,100.91
2014/06/11 11:00:00,001002,48.83
2014/06/17 09:00:00,001004,31.87
2014/06/17 07:59:59,001004,28.89
2014/06/17 13:00:00,001004,76.55
2014/06/17 19:00:00,001004,19.96
2014/06/17 15:00:00,001004,127.19
2014/06/17 16:00:00,001004,133.15
2014/06/17 17:00:00,001004,139.11
2014/06/17 18:00:00,001004,85.49
2014/06/17 22:00:00,001004,37.83
2014/06/18 00:00:00,001004,46.77
2014/06/18 01:00:00,001004,49.74
2014/06/18 02:00:00,001004,43.79
2014/06/18 06:00:00,001004,28.89
2014/06/18 07:00:00,001004,43.79
2014/06/18 08:00:00,001004,46.77
2014/06/18 09:00:00,001004,37.83
2014/06/18 10:00:00,001004,46.77
2014/06/18 12:00:00,001004,55.70
2014/06/25 17:00:00,001004,112.40
2014/06/25 18:00:00,001004,112.40
2014/06/29 14:00:00,001004,70.64
2014/06/29 13:00:00,001004,65.53
2014/06/29 15:00:00,001005,74.02
2014/06/29 14:00:00,001005,57.64
2014/05/18 12:00:00,001002,62.47
2014/05/18 14:00:00,001002,76.09
2014/06/03 03:00:00,001004,37.98
2014/06/03 04:00:00,001004,35.85
2014/06/03 05:00:00,001004,30.53
2014/06/03 06:00:00,001004,30.53
2014/06/03 07:00:00,001004,30.53
2014/06/03 08:00:00,001004,29.47
2014/06/03 09:00:00,001004,25.21
2014/06/03 12:00:00,001004,25.21
2014/06/03 10:00:00,001004,23.09
2014/06/03 11:00:00,001004,24.15
2014/06/11 09:00:00,001004,97.09
2014/06/12 15:00:00,001004,14.45
2014/06/12 14:00:00,001004,18.91
2014/06/12 18:00:00,001004,14.45
2014/06/12 19:00:00,001004,14.45
2014/06/12 17:00:00,001004,17.43
2014/06/12 16:00:00,001004,14.45
2014/06/13 02:00:00,001004,39.77
2014/06/13 01:00:00,001004,33.81
2014/06/13 00:00:00,001004,33.81
2014/06/12 23:00:00,001004,33.81
2014/06/12 22:00:00,001004,32.32
2014/06/12 21:00:00,001004,27.85
2014/06/12 20:00:00,001004,21.89
2014/06/13 06:00:00,001004,87.43
2014/06/13 05:00:00,001004,75.51
2014/06/13 04:00:00,001004,65.09
2014/06/13 03:00:00,001004,53.17
2014/06/13 07:00:00,001004,81.47
2014/06/13 08:00:00,001004,72.53
2014/06/13 09:00:00,001004,71.04
2014/06/13 10:00:00,001004,75.51
2014/06/13 11:00:00,001004,74.02
2014/06/13 12:00:00,001004,63.60
2014/06/13 13:00:00,001004,56.15
2014/05/01 16:00:00,001003,190.72
2014/05/15 03:00:00,001004,58.72
2014/05/15 02:00:00,001004,55.32
2014/05/15 01:00:00,001004,48.51
2014/05/15 00:00:00,001004,41.70
2014/05/14 23:00:00,001004,31.49
2014/05/14 22:00:00,001004,24.68
2014/05/14 19:00:00,001004,12.77
2014/05/14 20:00:00,001004,16.17
2014/05/14 21:00:00,001004,19.57
2014/05/15 04:00:00,001004,58.72
2014/05/15 05:00:00,001004,53.62
2014/05/15 06:00:00,001004,50.21
2014/05/15 07:00:00,001004,43.40
2014/05/15 08:00:00,001004,38.30
2014/05/15 09:00:00,001004,31.49
2014/05/22 00:00:00,001002,132.00
2014/05/22 01:00:00,001002,137.11
2014/05/22 02:00:00,001002,134.55
2014/06/01 06:00:00,001004,44.04
2014/06/01 01:00:00,001004,97.23
2014/06/01 02:00:00,001004,78.09
2014/06/01 03:00:00,001004,78.09
2014/06/01 04:00:00,001004,63.19
2014/06/01 05:00:00,001004,48.30
2014/06/01 07:00:00,001004,39.79
2014/06/01 08:00:00,001004,37.66
2014/06/01 09:00:00,001004,33.40
2014/06/01 10:00:00,001004,33.40
2014/06/01 11:00:00,001004,39.79
2014/06/01 12:00:00,001004,39.79
2014/06/01 13:00:00,001004,35.53
2014/06/01 14:00:00,001004,31.28
2014/06/01 15:00:00,001004,31.28
2014/06/01 16:00:00,001004,27.02
2014/06/01 17:00:00,001004,27.02
2014/06/01 18:00:00,001004,31.28
2014/06/01 20:00:00,001004,41.91
2014/06/01 21:00:00,001004,41.91
2014/06/01 22:00:00,001004,41.91
2014/06/02 01:00:00,001004,37.66
2014/06/02 02:00:00,001004,37.66
2014/06/02 00:00:00,001004,44.04
2014/06/01 23:00:00,001004,44.04
2014/06/01 19:00:00,001004,44.04
2014/06/02 04:00:00,001004,37.66
2014/06/02 05:00:00,001004,37.66
2014/06/02 06:00:00,001004,18.51
2014/06/02 07:00:00,001004,14.26
2014/06/02 08:00:00,001004,16.38
2014/06/01 12:00:00,001005,35.53
2014/06/11 09:00:00,001002,100.91
2014/06/11 11:00:00,001002,48.83
2014/06/17 09:00:00,001004,31.87
2014/06/17 07:59:59,001004,28.89
2014/06/17 13:00:00,001004,76.55
2014/06/17 19:00:00,001004,19.96
2014/06/17 15:00:00,001004,127.19
2014/06/17 16:00:00,001004,133.15
2014/06/17 17:00:00,001004,139.11
2014/06/17 18:00:00,001004,85.49
2014/06/17 22:00:00,001004,37.83
2014/06/18 00:00:00,001004,46.77
2014/06/18 01:00:00,001004,49.74
2014/06/18 02:00:00,001004,43.79
2014/06/18 06:00:00,001004,28.89
2014/06/18 07:00:00,001004,43.79
2014/06/18 08:00:00,001004,46.77
2014/06/18 09:00:00,001004,37.83
2014/06/18 10:00:00,001004,46.77
2014/06/18 12:00:00,001004,55.70
2014/06/17 06:00:00,001005,60.02
2014/06/17 09:00:00,001005,26.83
2014/06/17 07:59:59,001005,26.83
2014/06/17 13:00:00,001005,84.91
2014/06/17 19:00:00,001005,18.57
2014/06/17 17:00:00,001005,110.49
2014/06/17 18:00:00,001005,68.36
2014/06/17 16:00:00,001005,116.23
2014/06/17 15:00:00,001005,116.23
2014/06/17 22:00:00,001005,33.89
2014/06/18 00:00:00,001005,35.81
2014/06/18 01:00:00,001005,31.98
2014/06/18 02:00:00,001005,33.89
2014/06/25 17:00:00,001004,112.40
2014/06/25 18:00:00,001004,112.40
2014/06/29 14:00:00,001004,70.64
2014/06/29 13:00:00,001004,65.53
2014/06/29 15:00:00,001005,74.02
2014/06/29 14:00:00,001005,57.64
2014/05/18 12:00:00,001002,62.47
2014/05/18 14:00:00,001002,76.09
2014/06/03 03:00:00,001004,37.98
2014/06/03 04:00:00,001004,35.85
2014/06/03 05:00:00,001004,30.53
2014/06/03 06:00:00,001004,30.53
2014/06/03 07:00:00,001004,30.53
2014/06/03 08:00:00,001004,29.47
2014/06/03 09:00:00,001004,25.21
2014/06/03 12:00:00,001004,25.21
2014/06/03 10:00:00,001004,23.09
2014/06/03 11:00:00,001004,24.15
2014/06/11 09:00:00,001004,97.09
2014/06/12 15:00:00,001004,14.45
2014/06/12 14:00:00,001004,18.91
2014/06/12 18:00:00,001004,14.45
2014/06/12 19:00:00,001004,14.45
2014/06/12 17:00:00,001004,17.43
2014/06/12 16:00:00,001004,14.45
2014/06/13 02:00:00,001004,39.77
2014/06/13 01:00:00,001004,33.81
2014/06/13 00:00:00,001004,33.81
2014/06/12 23:00:00,001004,33.81
2014/06/12 22:00:00,001004,32.32
2014/06/12 21:00:00,001004,27.85
2014/06/12 20:00:00,001004,21.89
2014/06/13 06:00:00,001004,87.43
2014/06/13 05:00:00,001004,75.51
2014/06/13 04:00:00,001004,65.09
2014/06/13 03:00:00,001004,53.17
2014/06/13 07:00:00,001004,81.47
2014/06/13 08:00:00,001004,72.53
2014/06/13 09:00:00,001004,71.04
2014/06/13 10:00:00,001004,75.51
2014/06/13 11:00:00,001004,74.02
2014/06/13 12:00:00,001004,63.60
2014/06/13 13:00:00,001004,56.15
2014/05/01 16:00:00,001003,190.72
2014/05/15 03:00:00,001004,58.72
2014/05/15 02:00:00,001004,55.32
2014/05/15 01:00:00,001004,48.51
2014/05/15 00:00:00,001004,41.70
2014/05/14 23:00:00,001004,31.49
2014/05/14 22:00:00,001004,24.68
2014/05/14 19:00:00,001004,12.77
2014/05/14 20:00:00,001004,16.17
2014/05/14 21:00:00,001004,19.57
2014/05/15 04:00:00,001004,58.72
2014/05/15 05:00:00,001004,53.62
2014/05/15 06:00:00,001004,50.21
2014/05/15 07:00:00,001004,43.40
2014/05/15 08:00:00,001004,38.30
2014/05/15 09:00:00,001004,31.49
2014/05/22 00:00:00,001002,132.00
2014/05/22 01:00:00,001002,137.11
2014/05/22 02:00:00,001002,134.55
2014/06/01 06:00:00,001004,44.04
2014/06/01 01:00:00,001004,97.23
2014/06/01 02:00:00,001004,78.09
2014/06/01 03:00:00,001004,78.09
2014/06/01 04:00:00,001004,63.19
2014/06/01 05:00:00,001004,48.30
2014/06/01 07:00:00,001004,39.79
2014/06/01 08:00:00,001004,37.66
2014/06/01 09:00:00,001004,33.40
2014/06/01 10:00:00,001004,33.40
2014/06/01 11:00:00,001004,39.79
2014/06/01 12:00:00,001004,39.79
2014/06/01 13:00:00,001004,35.53
2014/06/01 14:00:00,001004,31.28
2014/06/01 15:00:00,001004,31.28
2014/06/01 16:00:00,001004,27.02
2014/06/01 17:00:00,001004,27.02
2014/06/01 18:00:00,001004,31.28
2014/06/01 20:00:00,001004,41.91
2014/06/01 21:00:00,001004,41.91
2014/06/01 22:00:00,001004,41.91
2014/06/02 01:00:00,001004,37.66
2014/06/02 02:00:00,001004,37.66
2014/06/02 00:00:00,001004,44.04
2014/06/01 23:00:00,001004,44.04
2014/06/01 19:00:00,001004,44.04
2014/06/02 04:00:00,001004,37.66
2014/06/02 05:00:00,001004,37.66
2014/06/02 06:00:00,001004,18.51
2014/06/02 07:00:00,001004,14.26
2014/06/02 08:00:00,001004,16.38
2014/06/01 12:00:00,001005,35.53
2014/06/11 09:00:00,001002,100.91
2014/06/11 11:00:00,001002,48.83
2014/06/17 09:00:00,001004,31.87
2014/06/17 07:59:59,001004,28.89
2014/06/17 13:00:00,001004,76.55
2014/06/17 19:00:00,001004,19.96
2014/06/17 15:00:00,001004,127.19
2014/06/17 16:00:00,001004,133.15
2014/06/17 17:00:00,001004,139.11
2014/06/17 18:00:00,001004,85.49
2014/06/17 22:00:00,001004,37.83
2014/06/18 00:00:00,001004,46.77
2014/06/18 01:00:00,001004,49.74
2014/06/18 02:00:00,001004,43.79
2014/06/18 06:00:00,001004,28.89
2014/06/18 07:00:00,001004,43.79
2014/06/18 08:00:00,001004,46.77
2014/06/18 09:00:00,001004,37.83
2014/06/18 10:00:00,001004,46.77
2014/06/18 12:00:00,001004,55.70
2014/06/17 06:00:00,001005,60.02
2014/06/17 09:00:00,001005,26.83
2014/06/17 07:59:59,001005,26.83
2014/06/17 13:00:00,001005,84.91
2014/06/17 19:00:00,001005,18.57
2014/06/17 17:00:00,001005,110.49
2014/06/17 18:00:00,001005,68.36
2014/06/17 16:00:00,001005,116.23
2014/06/17 15:00:00,001005,116.23
2014/06/17 22:00:00,001005,33.89
2014/06/18 00:00:00,001005,35.81
2014/06/18 01:00:00,001005,31.98
2014/06/18 02:00:00,001005,33.89
2014/06/21 16:00:00,001003,79.49
2014/06/21 15:00:00,001003,91.40
2014/06/25 17:00:00,001004,112.40
2014/06/25 18:00:00,001004,112.40
2014/06/29 14:00:00,001004,70.64
2014/06/29 13:00:00,001004,65.53
2014/06/29 15:00:00,001005,74.02
2014/06/29 14:00:00,001005,57.64
2014/05/18 12:00:00,001002,62.47
2014/05/18 14:00:00,001002,76.09
2014/06/03 03:00:00,001004,37.98
2014/06/03 04:00:00,001004,35.85
2014/06/03 05:00:00,001004,30.53
2014/06/03 06:00:00,001004,30.53
2014/06/03 07:00:00,001004,30.53
2014/06/03 08:00:00,001004,29.47
2014/06/03 09:00:00,001004,25.21
2014/06/03 12:00:00,001004,25.21
2014/06/03 10:00:00,001004,23.09
2014/06/03 11:00:00,001004,24.15
2014/06/11 09:00:00,001004,97.09
2014/06/12 15:00:00,001004,14.45
2014/06/12 14:00:00,001004,18.91
2014/06/12 18:00:00,001004,14.45
2014/06/12 19:00:00,001004,14.45
2014/06/12 17:00:00,001004,17.43
2014/06/12 16:00:00,001004,14.45
2014/06/13 02:00:00,001004,39.77
2014/06/13 01:00:00,001004,33.81
2014/06/13 00:00:00,001004,33.81
2014/06/12 23:00:00,001004,33.81
2014/06/12 22:00:00,001004,32.32
2014/06/12 21:00:00,001004,27.85
2014/06/12 20:00:00,001004,21.89
2014/06/13 06:00:00,001004,87.43
2014/06/13 05:00:00,001004,75.51
2014/06/13 04:00:00,001004,65.09
2014/06/13 03:00:00,001004,53.17
2014/06/13 07:00:00,001004,81.47
2014/06/13 08:00:00,001004,72.53
2014/06/13 09:00:00,001004,71.04
2014/06/13 10:00:00,001004,75.51
2014/06/13 11:00:00,001004,74.02
2014/06/13 12:00:00,001004,63.60
2014/06/13 13:00:00,001004,56.15
2014/05/01 16:00:00,001003,190.72
2014/05/15 03:00:00,001004,58.72
2014/05/15 02:00:00,001004,55.32
2014/05/15 01:00:00,001004,48.51
2014/05/15 00:00:00,001004,41.70
2014/05/14 23:00:00,001004,31.49
2014/05/14 22:00:00,001004,24.68
2014/05/14 19:00:00,001004,12.77
2014/05/14 20:00:00,001004,16.17
2014/05/14 21:00:00,001004,19.57
2014/05/15 04:00:00,001004,58.72
2014/05/15 05:00:00,001004,53.62
2014/05/15 06:00:00,001004,50.21
2014/05/15 07:00:00,001004,43.40
2014/05/15 08:00:00,001004,38.30
2014/05/15 09:00:00,001004,31.49
2014/05/22 00:00:00,001002,132.00
2014/05/22 01:00:00,001002,137.11
2014/05/22 02:00:00,001002,134.55
2014/06/01 06:00:00,001004,44.04
2014/06/01 01:00:00,001004,97.23
2014/06/01 02:00:00,001004,78.09
2014/06/01 03:00:00,001004,78.09
2014/06/01 04:00:00,001004,63.19
2014/06/01 05:00:00,001004,48.30
2014/06/01 07:00:00,001004,39.79
2014/06/01 08:00:00,001004,37.66
2014/06/01 09:00:00,001004,33.40
2014/06/01 10:00:00,001004,33.40
2014/06/01 11:00:00,001004,39.79
2014/06/01 12:00:00,001004,39.79
2014/06/01 13:00:00,001004,35.53
2014/06/01 14:00:00,001004,31.28
2014/06/01 15:00:00,001004,31.28
2014/06/01 16:00:00,001004,27.02
2014/06/01 17:00:00,001004,27.02
2014/06/01 18:00:00,001004,31.28
2014/06/01 20:00:00,001004,41.91
2014/06/01 21:00:00,001004,41.91
2014/06/01 22:00:00,001004,41.91
2014/06/02 01:00:00,001004,37.66
2014/06/02 02:00:00,001004,37.66
2014/06/02 00:00:00,001004,44.04
2014/06/01 23:00:00,001004,44.04
2014/06/01 19:00:00,001004,44.04
2014/06/02 04:00:00,001004,37.66
2014/06/02 05:00:00,001004,37.66
2014/06/02 06:00:00,001004,18.51
2014/06/02 07:00:00,001004,14.26
2014/06/02 08:00:00,001004,16.38
2014/06/01 12:00:00,001005,35.53
2014/06/11 09:00:00,001002,100.91
2014/06/11 11:00:00,001002,48.83
2014/06/17 09:00:00,001004,31.87
2014/06/17 07:59:59,001004,28.89
2014/06/17 13:00:00,001004,76.55
2014/06/17 19:00:00,001004,19.96
2014/06/17 15:00:00,001004,127.19
2014/06/17 16:00:00,001004,133.15
2014/06/17 17:00:00,001004,139.11
2014/06/17 18:00:00,001004,85.49
2014/06/17 22:00:00,001004,37.83
2014/06/18 00:00:00,001004,46.77
2014/06/18 01:00:00,001004,49.74
2014/06/18 02:00:00,001004,43.79
2014/06/18 06:00:00,001004,28.89
2014/06/18 07:00:00,001004,43.79
2014/06/18 08:00:00,001004,46.77
2014/06/18 09:00:00,001004,37.83
2014/06/18 10:00:00,001004,46.77
2014/06/18 12:00:00,001004,55.70
2014/06/17 06:00:00,001005,60.02
2014/06/17 09:00:00,001005,26.83
2014/06/17 07:59:59,001005,26.83
2014/06/17 13:00:00,001005,84.91
2014/06/17 19:00:00,001005,18.57
2014/06/17 17:00:00,001005,110.49
2014/06/17 18:00:00,001005,68.36
2014/06/17 16:00:00,001005,116.23
2014/06/17 15:00:00,001005,116.23
2014/06/17 22:00:00,001005,33.89
2014/06/18 00:00:00,001005,35.81
2014/06/18 01:00:00,001005,31.98
2014/06/18 02:00:00,001005,33.89
2014/06/21 16:00:00,001003,79.49
2014/06/21 15:00:00,001003,91.40
2014/08/14 07:00:00,001008,56.11
2014/08/14 07:00:00,001008,56.11
2014/05/04 03:00:00,001001,50.16
2014/05/04 19:00:00,001001,20.37
2014/05/04 06:00:00,001001,40.23
2014/05/04 07:00:00,001001,45.69
2014/05/04 09:00:00,001001,41.22
2014/05/04 11:00:00,001001,32.29
2014/05/04 12:00:00,001001,32.29
2014/05/04 13:00:00,001001,23.35
2014/08/14 07:00:00,001008,56.11
2014/05/04 03:00:00,001001,50.16
2014/05/04 19:00:00,001001,20.37
2014/05/04 06:00:00,001001,40.23
2014/05/04 07:00:00,001001,45.69
2014/05/04 09:00:00,001001,41.22
2014/05/04 11:00:00,001001,32.29
2014/05/04 12:00:00,001001,32.29
2014/05/04 13:00:00,001001,23.35
2014/05/05 04:00:00,001001,35.12
2014/05/05 05:00:00,001001,34.76
2014/05/05 11:00:00,001001,20.93
2014/05/05 08:00:00,001001,25.19
2014/05/05 09:00:00,001001,29.44
2014/08/14 07:00:00,001008,56.11
2014/05/04 03:00:00,001001,50.16
2014/05/04 19:00:00,001001,20.37
2014/05/04 06:00:00,001001,40.23
2014/05/04 07:00:00,001001,45.69
2014/05/04 09:00:00,001001,41.22
2014/05/04 11:00:00,001001,32.29
2014/05/04 12:00:00,001001,32.29
2014/05/04 13:00:00,001001,23.35
2014/05/05 04:00:00,001001,35.12
2014/05/05 05:00:00,001001,34.76
2014/05/05 11:00:00,001001,20.93
2014/05/05 08:00:00,001001,25.19
2014/05/05 09:00:00,001001,29.44
2014/05/12 17:00:00,001001,24.98
2014/05/12 18:00:00,001001,47.11
2014/05/12 18:59:59,001001,50.51
2014/05/12 20:00:00,001001,62.43
2014/05/12 21:00:00,001001,67.54
2014/05/13 20:00:00,001001,55.62
2014/05/13 21:00:00,001001,53.92
2014/05/13 22:00:00,001001,53.92
2014/05/13 23:00:00,001001,57.32
2014/05/14 00:00:00,001001,57.32
2014/05/14 01:00:00,001001,57.32
2014/05/14 02:00:00,001001,67.54
2014/05/14 21:00:00,001001,9.34
2014/05/14 19:00:00,001001,9.34
2014/05/14 20:00:00,001001,9.34
2014/05/15 02:00:00,001001,19.97
2014/05/15 04:00:00,001001,28.48
2014/05/15 03:00:00,001001,43.38
2014/05/15 05:00:00,001001,39.12
2014/05/15 06:00:00,001001,39.12
2014/05/15 07:00:00,001001,51.89
2014/05/15 08:00:00,001001,43.38
2014/05/15 09:00:00,001001,43.38
2014/05/15 01:00:00,001001,32.74
2014/05/14 23:00:00,001001,26.36
2014/05/14 22:00:00,001001,13.59
2014/05/15 00:00:00,001001,24.23
2014/05/14 21:00:00,001001,9.34
2014/05/14 19:00:00,001001,9.34
2014/05/14 20:00:00,001001,9.34
2014/05/15 02:00:00,001001,19.97
2014/05/15 04:00:00,001001,28.48
2014/05/15 03:00:00,001001,43.38
2014/05/15 05:00:00,001001,39.12
2014/05/15 06:00:00,001001,39.12
2014/05/15 07:00:00,001001,51.89
2014/05/15 08:00:00,001001,43.38
2014/05/15 09:00:00,001001,43.38
2014/05/15 01:00:00,001001,32.74
2014/05/14 23:00:00,001001,26.36
2014/05/14 22:00:00,001001,13.59
2014/05/15 00:00:00,001001,24.23
2014/05/14 21:00:00,001001,9.34
2014/05/14 19:00:00,001001,9.34
2014/05/14 20:00:00,001001,9.34
2014/05/15 02:00:00,001001,19.97
2014/05/15 04:00:00,001001,28.48
2014/05/15 03:00:00,001001,43.38
2014/05/15 05:00:00,001001,39.12
2014/05/15 06:00:00,001001,39.12
2014/05/15 07:00:00,001001,51.89
2014/05/15 08:00:00,001001,43.38
2014/05/15 09:00:00,001001,43.38
2014/05/15 01:00:00,001001,32.74
2014/05/14 23:00:00,001001,26.36
2014/05/14 22:00:00,001001,13.59
2014/05/15 00:00:00,001001,24.23
2014/05/09 12:00:00,001006,68.74
2014/05/09 13:00:00,001006,68.74
2014/05/09 14:00:00,001006,68.74
2014/05/09 12:00:00,001003,88.15
2014/05/09 13:00:00,001003,83.68
2014/05/09 14:00:00,001003,68.79
2014/05/14 21:00:00,001001,9.34
2014/05/14 19:00:00,001001,9.34
2014/05/14 20:00:00,001001,9.34
2014/05/15 02:00:00,001001,19.97
2014/05/15 04:00:00,001001,28.48
2014/05/15 03:00:00,001001,43.38
2014/05/15 05:00:00,001001,39.12
2014/05/15 06:00:00,001001,39.12
2014/05/15 07:00:00,001001,51.89
2014/05/15 08:00:00,001001,43.38
2014/05/15 09:00:00,001001,43.38
2014/05/15 01:00:00,001001,32.74
2014/05/14 23:00:00,001001,26.36
2014/05/14 22:00:00,001001,13.59
2014/05/15 00:00:00,001001,24.23
2014/05/09 12:00:00,001006,68.74
2014/05/09 13:00:00,001006,68.74
2014/05/09 14:00:00,001006,68.74
2014/05/09 12:00:00,001003,88.15
2014/05/09 13:00:00,001003,83.68
2014/05/09 14:00:00,001003,68.79
2014/05/14 21:00:00,001001,9.34
2014/05/14 19:00:00,001001,9.34
2014/05/14 20:00:00,001001,9.34
2014/05/15 02:00:00,001001,19.97
2014/05/15 04:00:00,001001,28.48
2014/05/15 03:00:00,001001,43.38
2014/05/15 05:00:00,001001,39.12
2014/05/15 06:00:00,001001,39.12
2014/05/15 07:00:00,001001,51.89
2014/05/15 08:00:00,001001,43.38
2014/05/15 09:00:00,001001,43.38
2014/05/15 01:00:00,001001,32.74
2014/05/14 23:00:00,001001,26.36
2014/05/14 22:00:00,001001,13.59
2014/05/15 00:00:00,001001,24.23
2014/05/09 12:00:00,001006,68.74
2014/05/09 13:00:00,001006,68.74
2014/05/09 14:00:00,001006,68.74
2014/05/09 12:00:00,001003,88.15
2014/05/09 13:00:00,001003,83.68
2014/05/09 14:00:00,001003,68.79
2014/05/09 02:00:00,001022,83.98
2014/05/09 04:00:00,001022,70.58
2014/05/09 05:00:00,001022,67.60
2014/05/09 06:00:00,001022,76.53
2014/05/09 07:00:00,001022,82.49
2014/05/09 08:00:00,001022,86.96
2014/05/09 09:00:00,001022,86.96
2014/05/09 10:00:00,001022,85.47
2014/05/09 11:00:00,001022,81.00
2014/05/09 12:00:00,001022,81.00
2014/05/03 05:00:00,001001,46.75
2014/05/03 04:00:00,001001,45.26
2014/05/03 08:00:00,001001,49.73
2014/05/03 01:00:00,001001,49.73
2014/05/03 01:00:00,001001,54.19
2014/05/03 04:00:00,001001,49.73
2014/05/03 05:00:00,001001,55.68
2014/05/03 08:00:00,001001,45.26
2014/05/03 14:00:00,001001,67.60
2014/05/03 15:00:00,001001,67.60
2014/05/03 16:00:00,001001,60.15
2014/05/03 01:00:00,001001,54.19
2014/05/03 04:00:00,001001,49.73
2014/05/03 05:00:00,001001,55.68
2014/05/03 08:00:00,001001,45.26
2014/05/03 14:00:00,001001,67.60
2014/05/03 15:00:00,001001,67.60
2014/05/03 16:00:00,001001,60.15
2014/05/04 11:00:00,001001,30.36
2014/05/04 12:00:00,001001,27.39
2014/05/04 13:00:00,001001,25.90
2014/05/04 09:00:00,001001,37.81
2014/05/04 07:00:00,001001,46.75
2014/05/04 06:00:00,001001,46.75
2014/05/04 03:00:00,001001,43.77
2014/05/03 01:00:00,001001,54.19
2014/05/03 04:00:00,001001,49.73
2014/05/03 05:00:00,001001,55.68
2014/05/03 08:00:00,001001,45.26
2014/05/03 14:00:00,001001,67.60
2014/05/03 15:00:00,001001,67.60
2014/05/03 16:00:00,001001,60.15
2014/05/04 11:00:00,001001,30.36
2014/05/04 12:00:00,001001,27.39
2014/05/04 13:00:00,001001,25.90
2014/05/04 09:00:00,001001,37.81
2014/05/04 07:00:00,001001,46.75
2014/05/04 06:00:00,001001,46.75
2014/05/04 03:00:00,001001,43.77
2014/05/06 13:00:00,001001,70.45
2014/05/06 14:00:00,001001,77.26
2014/05/06 15:00:00,001001,63.64
2014/05/06 16:00:00,001001,84.06
2014/05/03 01:00:00,001001,54.19
2014/05/03 04:00:00,001001,49.73
2014/05/03 05:00:00,001001,55.68
2014/05/03 08:00:00,001001,45.26
2014/05/03 14:00:00,001001,67.60
2014/05/03 15:00:00,001001,67.60
2014/05/03 16:00:00,001001,60.15
2014/05/04 11:00:00,001001,30.36
2014/05/04 12:00:00,001001,27.39
2014/05/04 13:00:00,001001,25.90
2014/05/04 09:00:00,001001,37.81
2014/05/04 07:00:00,001001,46.75
2014/05/04 06:00:00,001001,46.75
2014/05/04 03:00:00,001001,43.77
2014/05/06 13:00:00,001001,70.45
2014/05/06 14:00:00,001001,77.26
2014/05/06 15:00:00,001001,63.64
2014/05/06 16:00:00,001001,84.06
2014/05/07 23:00:00,001001,24.41
2014/05/08 00:00:00,001001,31.85
2014/05/07 22:00:00,001001,22.92
2014/05/08 01:00:00,001001,28.88
2014/05/08 02:00:00,001001,30.36
2014/05/08 03:00:00,001001,31.85
2014/05/08 04:00:00,001001,31.85
2014/05/08 05:00:00,001001,25.90
2014/05/08 06:00:00,001001,28.88
2014/05/08 07:00:00,001001,51.22
2014/05/08 08:00:00,001001,72.07
2014/05/08 09:00:00,001001,76.53
2014/05/08 10:00:00,001001,70.58
2014/05/08 11:00:00,001001,73.56
2014/05/08 12:00:00,001001,63.13
2014/05/08 13:00:00,001001,63.13
2014/06/30 12:00:00,001001,54.66
2014/06/30 14:00:00,001001,66.57
2014/06/30 15:00:00,001001,66.57
2014/06/30 16:00:00,001001,59.13
2014/06/30 17:00:00,001001,54.66
2014/06/30 18:00:00,001001,47.21
2014/06/30 19:00:00,001001,39.77
2014/06/30 20:00:00,001001,41.26
2014/06/30 21:00:00,001001,41.26
2014/06/30 22:00:00,001001,44.23
2014/06/30 23:00:00,001001,44.23
2014/06/30 12:00:00,001001,54.66
2014/06/30 14:00:00,001001,66.57
2014/06/30 15:00:00,001001,66.57
